OrderNumber,LineItem,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,CurrencyCode,Exchange
406002,3,"2016-02-10 00:00:00","2020-01-06 00:00:00",1954639,47,1191,1,USD,1
406003,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",1310201,65,432,10,USD,1
406003,2,"2016-02-10 00:00:00","2020-01-06 00:00:00",1310201,65,100,3,USD,1
406004,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",1389462,43,725,1,USD,1
406005,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",1883820,61,2495,7,USD,1
406005,2,"2016-02-10 00:00:00","2020-01-06 00:00:00",1883820,61,90,3,USD,1
406006,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",761306,29,593,2,EUR,0.8933
406006,2,"2016-02-10 00:00:00","2020-01-06 00:00:00",761306,29,62,3,EUR,0.8933
406006,3,"2016-02-10 00:00:00","2020-01-06 00:00:00",761306,29,1584,1,EUR,0.8933
406006,4,"2016-02-10 00:00:00","2020-01-06 00:00:00",761306,29,979,7,EUR,0.8933
406006,5,"2016-02-10 00:00:00","2020-01-06 00:00:00",761306,29,135,1,EUR,0.8933
406006,6,"2016-02-10 00:00:00","2020-01-06 00:00:00",761306,29,1703,2,EUR,0.8933
406007,1,"2016-02-10 00:00:00","2016-02-20 00:00:00",1451764,0,1602,2,USD,1
406008,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,430,1,USD,1
406008,2,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,435,9,USD,1
406008,3,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,152,4,USD,1
406008,4,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,2421,5,USD,1
406008,5,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,1703,3,USD,1
406008,6,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,72,4,USD,1
406008,7,"2016-02-10 00:00:00","2020-01-06 00:00:00",1827243,66,305,4,USD,1
406009,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",332217,8,537,3,CAD,1.2976
406010,1,"2016-02-10 00:00:00","2020-01-06 00:00:00",490481,20,1605,3,EUR,0.8933
406010,2,"2016-02-10 00:00:00","2020-01-06 00:00:00",490481,20,1593,3,EUR,0.8933
406010,3,"2016-02-10 00:00:00","2020-01-06 00:00:00",490481,20,2436,2,EUR,0.8933
406010,4,"2016-02-10 00:00:00","2020-01-06 00:00:00",490481,20,2168,1,EUR,0.8933
407000,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",526411,19,1369,3,EUR,0.8933
407000,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",526411,19,150,3,EUR,0.8933
407001,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",993480,37,1008,3,GBP,0.7613
407001,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",993480,37,1606,1,GBP,0.7613
407001,3,"2016-02-11 00:00:00","2020-01-06 00:00:00",993480,37,1446,7,GBP,0.7613
407002,1,"2016-02-11 00:00:00","2016-02-16 00:00:00",1342915,0,1092,8,USD,1
407003,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",960606,38,1743,1,GBP,0.7613
407003,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",960606,38,2033,1,GBP,0.7613
407003,3,"2016-02-11 00:00:00","2020-01-06 00:00:00",960606,38,114,1,GBP,0.7613
407004,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",307767,10,1674,2,CAD,1.2976
407004,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",307767,10,1361,5,CAD,1.2976
407004,3,"2016-02-11 00:00:00","2020-01-06 00:00:00",307767,10,1667,1,CAD,1.2976
407005,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",2043928,59,597,2,USD,1
407005,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",2043928,59,2501,2,USD,1
407005,3,"2016-02-11 00:00:00","2020-01-06 00:00:00",2043928,59,523,1,USD,1
407005,4,"2016-02-11 00:00:00","2020-01-06 00:00:00",2043928,59,327,3,USD,1
407005,5,"2016-02-11 00:00:00","2020-01-06 00:00:00",2043928,59,81,6,USD,1
407006,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",516663,27,1018,4,EUR,0.8933
407006,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",516663,27,957,1,EUR,0.8933
407007,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",224111,10,151,1,CAD,1.2976
407007,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",224111,10,1845,3,CAD,1.2976
407007,3,"2016-02-11 00:00:00","2020-01-06 00:00:00",224111,10,1675,1,CAD,1.2976
407007,4,"2016-02-11 00:00:00","2020-01-06 00:00:00",224111,10,1578,1,CAD,1.2976
407009,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",367131,9,1863,6,CAD,1.2976
407009,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",367131,9,385,1,CAD,1.2976
407010,1,"2016-02-11 00:00:00","2016-02-14 00:00:00",1380756,0,1580,1,USD,1
407010,2,"2016-02-11 00:00:00","2016-02-14 00:00:00",1380756,0,2083,6,USD,1
407010,3,"2016-02-11 00:00:00","2016-02-14 00:00:00",1380756,0,1693,2,USD,1
407011,1,"2016-02-11 00:00:00","2020-01-06 00:00:00",1983649,50,596,1,USD,1
407011,2,"2016-02-11 00:00:00","2020-01-06 00:00:00",1983649,50,446,2,USD,1
407011,3,"2016-02-11 00:00:00","2020-01-06 00:00:00",1983649,50,146,1,USD,1
407011,4,"2016-02-11 00:00:00","2020-01-06 00:00:00",1983649,50,774,2,USD,1
408001,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",322186,9,1252,5,CAD,1.2976
408001,2,"2016-02-12 00:00:00","2020-01-06 00:00:00",322186,9,1703,4,CAD,1.2976
408001,3,"2016-02-12 00:00:00","2020-01-06 00:00:00",322186,9,1093,6,CAD,1.2976
408001,4,"2016-02-12 00:00:00","2020-01-06 00:00:00",322186,9,1655,5,CAD,1.2976
408002,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",1297155,43,1279,3,USD,1
408003,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",1716565,61,1584,7,USD,1
408003,2,"2016-02-12 00:00:00","2020-01-06 00:00:00",1716565,61,95,1,USD,1
408003,3,"2016-02-12 00:00:00","2020-01-06 00:00:00",1716565,61,1063,10,USD,1
408003,4,"2016-02-12 00:00:00","2020-01-06 00:00:00",1716565,61,1905,3,USD,1
408004,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",784296,29,1679,2,EUR,0.8933
408005,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",1788888,57,449,6,USD,1
408005,2,"2016-02-12 00:00:00","2020-01-06 00:00:00",1788888,57,1843,1,USD,1
408005,3,"2016-02-12 00:00:00","2020-01-06 00:00:00",1788888,57,1699,1,USD,1
408005,4,"2016-02-12 00:00:00","2020-01-06 00:00:00",1788888,57,2057,1,USD,1
408005,5,"2016-02-12 00:00:00","2020-01-06 00:00:00",1788888,57,1648,1,USD,1
408006,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",1551319,61,157,3,USD,1
408006,2,"2016-02-12 00:00:00","2020-01-06 00:00:00",1551319,61,2496,4,USD,1
408006,3,"2016-02-12 00:00:00","2020-01-06 00:00:00",1551319,61,1826,1,USD,1
408006,4,"2016-02-12 00:00:00","2020-01-06 00:00:00",1551319,61,1929,3,USD,1
408007,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",656387,14,654,2,EUR,0.8933
408008,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",326510,10,1707,4,CAD,1.2976
408010,1,"2016-02-12 00:00:00","2020-01-06 00:00:00",1908175,47,115,2,USD,1
409000,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1747015,64,125,2,USD,1
409000,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1747015,64,1789,7,USD,1
409000,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",1747015,64,120,7,USD,1
409000,4,"2016-02-13 00:00:00","2020-01-06 00:00:00",1747015,64,1788,1,USD,1
409001,1,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,2094,2,USD,1
409001,2,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,161,7,USD,1
409001,3,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,1598,3,USD,1
409001,4,"2016-02-13 00:00:00","2016-02-17 00:00:00",1856221,0,2109,3,USD,1
409002,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1959938,66,560,7,USD,1
409003,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",919575,38,1315,1,GBP,0.7613
409003,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",919575,38,2508,7,GBP,0.7613
409003,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",919575,38,107,7,GBP,0.7613
409004,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1303360,53,1634,1,USD,1
409004,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1303360,53,2266,5,USD,1
409004,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",1303360,53,1643,3,USD,1
409004,4,"2016-02-13 00:00:00","2020-01-06 00:00:00",1303360,53,1037,1,USD,1
409005,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1156077,42,1334,2,GBP,0.7613
409005,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1156077,42,1995,2,GBP,0.7613
409006,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1345382,56,2435,1,USD,1
409006,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1345382,56,1563,2,USD,1
409006,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",1345382,56,456,1,USD,1
409007,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",65163,5,1743,2,AUD,1.44
409008,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",581812,20,47,1,EUR,0.8933
409008,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",581812,20,1323,2,EUR,0.8933
409008,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",581812,20,111,7,EUR,0.8933
409009,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",824810,32,2488,4,EUR,0.8933
409009,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",824810,32,1576,1,EUR,0.8933
409010,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1179746,39,2093,2,GBP,0.7613
409011,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",471223,23,437,5,EUR,0.8933
409011,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",471223,23,1170,1,EUR,0.8933
409011,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",471223,23,55,8,EUR,0.8933
409011,4,"2016-02-13 00:00:00","2020-01-06 00:00:00",471223,23,18,3,EUR,0.8933
409011,6,"2016-02-13 00:00:00","2020-01-06 00:00:00",471223,23,1654,2,EUR,0.8933
409012,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",2044567,57,1243,5,USD,1
409013,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1837049,64,1458,2,USD,1
409013,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1837049,64,336,6,USD,1
409014,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",448232,19,451,10,EUR,0.8933
409014,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",448232,19,1514,1,EUR,0.8933
409014,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",448232,19,1420,1,EUR,0.8933
409015,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",613693,15,1175,2,EUR,0.8933
409016,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1451919,63,1402,6,USD,1
409016,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1451919,63,864,2,USD,1
409016,3,"2016-02-13 00:00:00","2020-01-06 00:00:00",1451919,63,71,3,USD,1
409016,4,"2016-02-13 00:00:00","2020-01-06 00:00:00",1451919,63,2114,8,USD,1
409018,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1083191,37,2023,1,GBP,0.7613
409018,2,"2016-02-13 00:00:00","2020-01-06 00:00:00",1083191,37,173,2,GBP,0.7613
409019,1,"2016-02-13 00:00:00","2020-01-06 00:00:00",1157316,41,184,1,GBP,0.7613
409020,1,"2016-02-13 00:00:00","2016-02-24 00:00:00",250944,0,1977,1,CAD,1.3839
409021,1,"2016-02-13 00:00:00","2016-02-22 00:00:00",730203,0,1642,1,EUR,0.9069
409022,1,"2016-02-13 00:00:00","2016-02-25 00:00:00",944448,0,1850,4,GBP,0.7157
410000,1,"2016-02-14 00:00:00","2020-01-06 00:00:00",1349131,51,1605,1,USD,1
410000,2,"2016-02-14 00:00:00","2020-01-06 00:00:00",1349131,51,2159,2,USD,1
410000,3,"2016-02-14 00:00:00","2020-01-06 00:00:00",1349131,51,2110,2,USD,1
410001,1,"2016-02-14 00:00:00","2020-01-06 00:00:00",316485,10,609,7,CAD,1.2976
410001,2,"2016-02-14 00:00:00","2020-01-06 00:00:00",316485,10,425,4,CAD,1.2976
411000,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",761306,30,148,3,EUR,0.8933
411001,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",1796950,63,1063,2,USD,1
411001,2,"2016-02-15 00:00:00","2020-01-06 00:00:00",1796950,63,58,2,USD,1
411001,3,"2016-02-15 00:00:00","2020-01-06 00:00:00",1796950,63,1575,1,USD,1
411001,4,"2016-02-15 00:00:00","2020-01-06 00:00:00",1796950,63,1390,8,USD,1
411001,5,"2016-02-15 00:00:00","2020-01-06 00:00:00",1796950,63,442,1,USD,1
411002,1,"2016-02-15 00:00:00","2016-02-25 00:00:00",1965605,0,1616,4,USD,1
411003,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",1602459,65,86,3,USD,1
411003,2,"2016-02-15 00:00:00","2020-01-06 00:00:00",1602459,65,2102,2,USD,1
411003,3,"2016-02-15 00:00:00","2020-01-06 00:00:00",1602459,65,1609,4,USD,1
411004,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",1916734,61,1603,4,USD,1
411004,2,"2016-02-15 00:00:00","2020-01-06 00:00:00",1916734,61,1632,2,USD,1
411004,3,"2016-02-15 00:00:00","2020-01-06 00:00:00",1916734,61,64,1,USD,1
411005,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",211746,9,80,1,CAD,1.2976
411005,2,"2016-02-15 00:00:00","2020-01-06 00:00:00",211746,9,1008,2,CAD,1.2976
411005,3,"2016-02-15 00:00:00","2020-01-06 00:00:00",211746,9,125,2,CAD,1.2976
411006,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",1627570,63,2090,2,USD,1
411006,2,"2016-02-15 00:00:00","2020-01-06 00:00:00",1627570,63,99,3,USD,1
411006,4,"2016-02-15 00:00:00","2020-01-06 00:00:00",1627570,63,93,8,USD,1
411007,1,"2016-02-15 00:00:00","2020-01-06 00:00:00",950191,39,1599,3,GBP,0.7613
411007,2,"2016-02-15 00:00:00","2020-01-06 00:00:00",950191,39,72,1,GBP,0.7613
411007,3,"2016-02-15 00:00:00","2020-01-06 00:00:00",950191,39,1381,4,GBP,0.7613
